county,precinct,office,district,party,candidate,votes
Sullivan,90,Registered,,NA,NA,0
Sullivan,100,Registered,,NA,NA,0
Sullivan,110,Registered,,NA,NA,0
Sullivan,120,Registered,,NA,NA,0
Sullivan,130,Registered,,NA,NA,0
Sullivan,140,Registered,,NA,NA,0
Sullivan,150,Registered,,NA,NA,0
Susquehanna,10,Registered,,NA,NA,0
Susquehanna,20,Registered,,NA,NA,0
Susquehanna,30,Registered,,NA,NA,0
Susquehanna,40,Registered,,NA,NA,0
Susquehanna,50,Registered,,NA,NA,0
Susquehanna,60,Registered,,NA,NA,0
Susquehanna,70,Registered,,NA,NA,0
Susquehanna,80,Registered,,NA,NA,0
Susquehanna,90,Registered,,NA,NA,0
Susquehanna,110,Registered,,NA,NA,0
Susquehanna,120,Registered,,NA,NA,0
Susquehanna,130,Registered,,NA,NA,0
Susquehanna,140,Registered,,NA,NA,0
Susquehanna,150,Registered,,NA,NA,0
Susquehanna,160,Registered,,NA,NA,0
Susquehanna,170,Registered,,NA,NA,0
Susquehanna,180,Registered,,NA,NA,0
Susquehanna,190,Registered,,NA,NA,0
Susquehanna,200,Registered,,NA,NA,0
Susquehanna,210,Registered,,NA,NA,0
Susquehanna,220,Registered,,NA,NA,0
Susquehanna,230,Registered,,NA,NA,0
Susquehanna,240,Registered,,NA,NA,0
Susquehanna,250,Registered,,NA,NA,0
Susquehanna,260,Registered,,NA,NA,0
Susquehanna,270,Registered,,NA,NA,0
Susquehanna,280,Registered,,NA,NA,0
Susquehanna,290,Registered,,NA,NA,0
Susquehanna,300,Registered,,NA,NA,0
Susquehanna,310,Registered,,NA,NA,0
Susquehanna,320,Registered,,NA,NA,0
Susquehanna,330,Registered,,NA,NA,0
Susquehanna,340,Registered,,NA,NA,0
Susquehanna,350,Registered,,NA,NA,0
Susquehanna,360,Registered,,NA,NA,0
Susquehanna,370,Registered,,NA,NA,0
Susquehanna,380,Registered,,NA,NA,0
Susquehanna,390,Registered,,NA,NA,0
Susquehanna,410,Registered,,NA,NA,0
Susquehanna,420,Registered,,NA,NA,0
Susquehanna,430,Registered,,NA,NA,0
Tioga,10,Registered,,NA,NA,0
Tioga,20,Registered,,NA,NA,0
Tioga,30,Registered,,NA,NA,0
Tioga,40,Registered,,NA,NA,0
Tioga,60,Registered,,NA,NA,0
Tioga,70,Registered,,NA,NA,0
Tioga,80,Registered,,NA,NA,0
Tioga,90,Registered,,NA,NA,0
Tioga,100,Registered,,NA,NA,0
Tioga,110,Registered,,NA,NA,0
Tioga,120,Registered,,NA,NA,0
Tioga,130,Registered,,NA,NA,0
Tioga,140,Registered,,NA,NA,0
Tioga,150,Registered,,NA,NA,0
Tioga,160,Registered,,NA,NA,0
Tioga,170,Registered,,NA,NA,0
Tioga,180,Registered,,NA,NA,0
Tioga,190,Registered,,NA,NA,0
Tioga,200,Registered,,NA,NA,0
Tioga,210,Registered,,NA,NA,0
Tioga,220,Registered,,NA,NA,0
Tioga,230,Registered,,NA,NA,0
Tioga,240,Registered,,NA,NA,0
Tioga,250,Registered,,NA,NA,0
Tioga,260,Registered,,NA,NA,0
Tioga,270,Registered,,NA,NA,0
Tioga,280,Registered,,NA,NA,0
Tioga,290,Registered,,NA,NA,0
Tioga,300,Registered,,NA,NA,0
Tioga,310,Registered,,NA,NA,0
Tioga,320,Registered,,NA,NA,0
Tioga,330,Registered,,NA,NA,0
Tioga,335,Registered,,NA,NA,0
Tioga,340,Registered,,NA,NA,0
Tioga,350,Registered,,NA,NA,0
Tioga,360,Registered,,NA,NA,0
Tioga,370,Registered,,NA,NA,0
Tioga,390,Registered,,NA,NA,0
Tioga,400,Registered,,NA,NA,0
Tioga,410,Registered,,NA,NA,0
Tioga,420,Registered,,NA,NA,0
Tioga,440,Registered,,NA,NA,0
Union,10,Registered,,NA,NA,0
Union,20,Registered,,NA,NA,0
Union,30,Registered,,NA,NA,0
Union,40,Registered,,NA,NA,0
Union,50,Registered,,NA,NA,0
Union,60,Registered,,NA,NA,0
Union,70,Registered,,NA,NA,0
Union,80,Registered,,NA,NA,0
Union,90,Registered,,NA,NA,0
Union,100,Registered,,NA,NA,0
Union,110,Registered,,NA,NA,0
Union,120,Registered,,NA,NA,0
Union,130,Registered,,NA,NA,0
Union,140,Registered,,NA,NA,0
Union,150,Registered,,NA,NA,0
Union,160,Registered,,NA,NA,0
Union,170,Registered,,NA,NA,0
Union,180,Registered,,NA,NA,0
Union,190,Registered,,NA,NA,0
Union,200,Registered,,NA,NA,0
Union,210,Registered,,NA,NA,0
Union,215,Registered,,NA,NA,0
Union,220,Registered,,NA,NA,0
Union,230,Registered,,NA,NA,0
Union,240,Registered,,NA,NA,0
Union,250,Registered,,NA,NA,0
Union,260,Registered,,NA,NA,0
Venango,10,Registered,,NA,NA,0
Venango,20,Registered,,NA,NA,0
Venango,30,Registered,,NA,NA,0
Venango,40,Registered,,NA,NA,0
Venango,50,Registered,,NA,NA,0
Venango,60,Registered,,NA,NA,0
Venango,70,Registered,,NA,NA,0
Venango,100,Registered,,NA,NA,0
Venango,105,Registered,,NA,NA,0
Venango,115,Registered,,NA,NA,0
Venango,125,Registered,,NA,NA,0
Venango,135,Registered,,NA,NA,0
Venango,140,Registered,,NA,NA,0
Venango,170,Registered,,NA,NA,0
Venango,195,Registered,,NA,NA,0
Venango,225,Registered,,NA,NA,0
Venango,265,Registered,,NA,NA,0
Venango,290,Registered,,NA,NA,0
Venango,300,Registered,,NA,NA,0
Venango,310,Registered,,NA,NA,0
Venango,320,Registered,,NA,NA,0
Venango,330,Registered,,NA,NA,0
Venango,355,Registered,,NA,NA,0
Venango,375,Registered,,NA,NA,0
Venango,395,Registered,,NA,NA,0
Venango,405,Registered,,NA,NA,0
Venango,425,Registered,,NA,NA,0
Venango,445,Registered,,NA,NA,0
Venango,465,Registered,,NA,NA,0
Venango,510,Registered,,NA,NA,0
Venango,520,Registered,,NA,NA,0
Venango,530,Registered,,NA,NA,0
Venango,540,Registered,,NA,NA,0
Venango,550,Registered,,NA,NA,0
Venango,560,Registered,,NA,NA,0
Venango,560,Registered,,NA,NA,0
Venango,575,Registered,,NA,NA,0
Venango,595,Registered,,NA,NA,0
Venango,600,Registered,,NA,NA,0
Venango,620,Registered,,NA,NA,0
Venango,630,Registered,,NA,NA,0
Venango,640,Registered,,NA,NA,0
Venango,650,Registered,,NA,NA,0
Venango,660,Registered,,NA,NA,0
Venango,670,Registered,,NA,NA,0
Venango,680,Registered,,NA,NA,0
Venango,695,Registered,,NA,NA,0
Venango,710,Registered,,NA,NA,0
Venango,720,Registered,,NA,NA,0
Warren,10,Registered,,NA,NA,0
Warren,20,Registered,,NA,NA,0
Warren,30,Registered,,NA,NA,0
Warren,40,Registered,,NA,NA,0
Warren,50,Registered,,NA,NA,0
Warren,60,Registered,,NA,NA,0
Warren,70,Registered,,NA,NA,0
Warren,80,Registered,,NA,NA,0
Warren,90,Registered,,NA,NA,0
Warren,100,Registered,,NA,NA,0
Warren,110,Registered,,NA,NA,0
Warren,125,Registered,,NA,NA,0
Warren,140,Registered,,NA,NA,0
Warren,150,Registered,,NA,NA,0
Warren,165,Registered,,NA,NA,0
Warren,180,Registered,,NA,NA,0
Warren,195,Registered,,NA,NA,0
Warren,210,Registered,,NA,NA,0
Warren,220,Registered,,NA,NA,0
Warren,230,Registered,,NA,NA,0
Warren,240,Registered,,NA,NA,0
Warren,255,Registered,,NA,NA,0
Warren,270,Registered,,NA,NA,0
Warren,280,Registered,,NA,NA,0
Warren,290,Registered,,NA,NA,0
Warren,300,Registered,,NA,NA,0
Warren,310,Registered,,NA,NA,0
Warren,320,Registered,,NA,NA,0
Warren,330,Registered,,NA,NA,0
Warren,340,Registered,,NA,NA,0
Warren,350,Registered,,NA,NA,0
Warren,360,Registered,,NA,NA,0
Warren,370,Registered,,NA,NA,0
Washington,10,Registered,,NA,NA,0
Washington,20,Registered,,NA,NA,0
Washington,30,Registered,,NA,NA,0
Washington,40,Registered,,NA,NA,0
Washington,50,Registered,,NA,NA,0
Washington,70,Registered,,NA,NA,0
Washington,80,Registered,,NA,NA,0
Washington,95,Registered,,NA,NA,0
Washington,110,Registered,,NA,NA,0
Washington,125,Registered,,NA,NA,0
Washington,130,Registered,,NA,NA,0
Washington,140,Registered,,NA,NA,0
Washington,160,Registered,,NA,NA,0
Washington,170,Registered,,NA,NA,0
Washington,185,Registered,,NA,NA,0
Washington,190,Registered,,NA,NA,0
Washington,215,Registered,,NA,NA,0
Washington,235,Registered,,NA,NA,0
Washington,250,Registered,,NA,NA,0
Washington,260,Registered,,NA,NA,0
Washington,270,Registered,,NA,NA,0
Washington,280,Registered,,NA,NA,0
Washington,290,Registered,,NA,NA,0
Washington,300,Registered,,NA,NA,0
Washington,310,Registered,,NA,NA,0
Washington,320,Registered,,NA,NA,0
Washington,330,Registered,,NA,NA,0
Washington,340,Registered,,NA,NA,0
Washington,350,Registered,,NA,NA,0
Washington,360,Registered,,NA,NA,0
Washington,370,Registered,,NA,NA,0
Washington,380,Registered,,NA,NA,0
Washington,390,Registered,,NA,NA,0
Washington,400,Registered,,NA,NA,0
Washington,410,Registered,,NA,NA,0
Washington,420,Registered,,NA,NA,0
Washington,430,Registered,,NA,NA,0
Washington,440,Registered,,NA,NA,0
Washington,450,Registered,,NA,NA,0
Washington,460,Registered,,NA,NA,0
Washington,485,Registered,,NA,NA,0
Washington,490,Registered,,NA,NA,0
Washington,500,Registered,,NA,NA,0
Washington,520,Registered,,NA,NA,0
Washington,530,Registered,,NA,NA,0
Washington,540,Registered,,NA,NA,0
Washington,550,Registered,,NA,NA,0
Washington,570,Registered,,NA,NA,0
Washington,580,Registered,,NA,NA,0
Washington,590,Registered,,NA,NA,0
Washington,600,Registered,,NA,NA,0
Washington,610,Registered,,NA,NA,0
Washington,620,Registered,,NA,NA,0
Washington,630,Registered,,NA,NA,0
Washington,645,Registered,,NA,NA,0
Washington,650,Registered,,NA,NA,0
Washington,670,Registered,,NA,NA,0
Washington,680,Registered,,NA,NA,0
Washington,690,Registered,,NA,NA,0
Washington,695,Registered,,NA,NA,0
Washington,700,Registered,,NA,NA,0
Washington,715,Registered,,NA,NA,0
Washington,735,Registered,,NA,NA,0
Washington,745,Registered,,NA,NA,0
Washington,765,Registered,,NA,NA,0
Washington,790,Registered,,NA,NA,0
Washington,800,Registered,,NA,NA,0
Washington,810,Registered,,NA,NA,0
Washington,820,Registered,,NA,NA,0
Washington,830,Registered,,NA,NA,0
Washington,840,Registered,,NA,NA,0
Washington,860,Registered,,NA,NA,0
Washington,880,Registered,,NA,NA,0
Washington,890,Registered,,NA,NA,0
Washington,900,Registered,,NA,NA,0
Washington,910,Registered,,NA,NA,0
Washington,915,Registered,,NA,NA,0
Washington,920,Registered,,NA,NA,0
Washington,930,Registered,,NA,NA,0
Washington,940,Registered,,NA,NA,0
Washington,950,Registered,,NA,NA,0
Washington,960,Registered,,NA,NA,0
Washington,970,Registered,,NA,NA,0
Washington,980,Registered,,NA,NA,0
Washington,995,Registered,,NA,NA,0
Washington,1010,Registered,,NA,NA,0
Washington,1020,Registered,,NA,NA,0
Washington,1030,Registered,,NA,NA,0
Washington,1040,Registered,,NA,NA,0
Washington,1050,Registered,,NA,NA,0
Washington,1075,Registered,,NA,NA,0
Washington,1090,Registered,,NA,NA,0
Washington,1105,Registered,,NA,NA,0
Washington,1125,Registered,,NA,NA,0
Washington,1140,Registered,,NA,NA,0
Washington,1150,Registered,,NA,NA,0
Washington,1165,Registered,,NA,NA,0
Washington,1180,Registered,,NA,NA,0
Washington,1190,Registered,,NA,NA,0
Washington,1200,Registered,,NA,NA,0
Washington,1210,Registered,,NA,NA,0
Washington,1220,Registered,,NA,NA,0
Washington,1230,Registered,,NA,NA,0
Washington,1240,Registered,,NA,NA,0
Washington,1250,Registered,,NA,NA,0
Washington,1270,Registered,,NA,NA,0
Washington,1290,Registered,,NA,NA,0
Washington,1300,Registered,,NA,NA,0
Washington,1310,Registered,,NA,NA,0
Washington,1320,Registered,,NA,NA,0
Washington,1330,Registered,,NA,NA,0
Washington,1340,Registered,,NA,NA,0
Washington,1350,Registered,,NA,NA,0
Washington,1360,Registered,,NA,NA,0
Washington,1370,Registered,,NA,NA,0
Washington,1380,Registered,,NA,NA,0
Washington,1385,Registered,,NA,NA,0
Washington,1390,Registered,,NA,NA,0
Washington,1400,Registered,,NA,NA,0
Washington,1410,Registered,,NA,NA,0
Washington,1420,Registered,,NA,NA,0
Washington,1430,Registered,,NA,NA,0
Washington,1440,Registered,,NA,NA,0
Washington,1450,Registered,,NA,NA,0
Washington,1460,Registered,,NA,NA,0
Washington,1470,Registered,,NA,NA,0
Washington,1480,Registered,,NA,NA,0
Washington,1490,Registered,,NA,NA,0
Washington,1500,Registered,,NA,NA,0
Washington,1510,Registered,,NA,NA,0
Washington,1520,Registered,,NA,NA,0
Washington,1530,Registered,,NA,NA,0
Washington,1540,Registered,,NA,NA,0
Washington,1550,Registered,,NA,NA,0
Washington,1560,Registered,,NA,NA,0
Washington,1570,Registered,,NA,NA,0
Washington,1580,Registered,,NA,NA,0
Washington,1590,Registered,,NA,NA,0
Washington,1600,Registered,,NA,NA,0
Washington,1610,Registered,,NA,NA,0
Washington,1620,Registered,,NA,NA,0
Washington,1630,Registered,,NA,NA,0
Washington,1635,Registered,,NA,NA,0
Washington,1645,Registered,,NA,NA,0
Washington,1650,Registered,,NA,NA,0
Washington,1660,Registered,,NA,NA,0
Washington,1670,Registered,,NA,NA,0
Washington,1680,Registered,,NA,NA,0
Washington,1690,Registered,,NA,NA,0
Washington,1700,Registered,,NA,NA,0
Washington,1710,Registered,,NA,NA,0
Washington,1720,Registered,,NA,NA,0
Washington,1730,Registered,,NA,NA,0
Washington,1740,Registered,,NA,NA,0
Washington,1760,Registered,,NA,NA,0
Washington,1770,Registered,,NA,NA,0
Washington,1780,Registered,,NA,NA,0
Washington,1790,Registered,,NA,NA,0
Washington,1815,Registered,,NA,NA,0
Washington,1830,Registered,,NA,NA,0
Washington,1845,Registered,,NA,NA,0
Washington,1850,Registered,,NA,NA,0
Washington,1860,Registered,,NA,NA,0
Washington,1875,Registered,,NA,NA,0
Washington,1890,Registered,,NA,NA,0
Washington,1900,Registered,,NA,NA,0
Washington,1910,Registered,,NA,NA,0
Washington,1920,Registered,,NA,NA,0
Washington,1945,Registered,,NA,NA,0
Washington,1970,Registered,,NA,NA,0
Washington,1980,Registered,,NA,NA,0
Washington,1990,Registered,,NA,NA,0
Washington,2000,Registered,,NA,NA,0
Washington,2010,Registered,,NA,NA,0
Washington,2020,Registered,,NA,NA,0
Washington,2030,Registered,,NA,NA,0
Washington,2045,Registered,,NA,NA,0
Wayne,10,Registered,,NA,NA,0
Wayne,20,Registered,,NA,NA,0
Wayne,30,Registered,,NA,NA,0
Wayne,40,Registered,,NA,NA,0
Wayne,50,Registered,,NA,NA,0
Wayne,60,Registered,,NA,NA,0
Wayne,70,Registered,,NA,NA,0
Wayne,80,Registered,,NA,NA,0
Wayne,90,Registered,,NA,NA,0
Wayne,100,Registered,,NA,NA,0
Wayne,110,Registered,,NA,NA,0
Wayne,120,Registered,,NA,NA,0
Wayne,130,Registered,,NA,NA,0
Wayne,140,Registered,,NA,NA,0
Wayne,150,Registered,,NA,NA,0
Wayne,160,Registered,,NA,NA,0
Wayne,190,Registered,,NA,NA,0
Wayne,200,Registered,,NA,NA,0
Wayne,210,Registered,,NA,NA,0
Wayne,220,Registered,,NA,NA,0
Wayne,230,Registered,,NA,NA,0
Wayne,230,Registered,,NA,NA,0
Wayne,240,Registered,,NA,NA,0
Wayne,250,Registered,,NA,NA,0
Wayne,260,Registered,,NA,NA,0
Wayne,270,Registered,,NA,NA,0
Wayne,280,Registered,,NA,NA,0
Wayne,290,Registered,,NA,NA,0
Wayne,300,Registered,,NA,NA,0
Wayne,310,Registered,,NA,NA,0
Wayne,320,Registered,,NA,NA,0
Wayne,330,Registered,,NA,NA,0
Wayne,340,Registered,,NA,NA,0
Wayne,350,Registered,,NA,NA,0
Wayne,360,Registered,,NA,NA,0
Wayne,370,Registered,,NA,NA,0
Westmoreland,10,Registered,,NA,NA,0
Westmoreland,20,Registered,,NA,NA,0
Westmoreland,30,Registered,,NA,NA,0
Westmoreland,40,Registered,,NA,NA,0
Westmoreland,50,Registered,,NA,NA,0
Westmoreland,60,Registered,,NA,NA,0
Westmoreland,70,Registered,,NA,NA,0
Westmoreland,80,Registered,,NA,NA,0
Westmoreland,90,Registered,,NA,NA,0
Westmoreland,100,Registered,,NA,NA,0
Westmoreland,110,Registered,,NA,NA,0
Westmoreland,120,Registered,,NA,NA,0
Westmoreland,130,Registered,,NA,NA,0
Westmoreland,140,Registered,,NA,NA,0
Westmoreland,150,Registered,,NA,NA,0
Westmoreland,160,Registered,,NA,NA,0
Westmoreland,170,Registered,,NA,NA,0
Westmoreland,180,Registered,,NA,NA,0
Westmoreland,190,Registered,,NA,NA,0
Westmoreland,200,Registered,,NA,NA,0
Westmoreland,210,Registered,,NA,NA,0
Westmoreland,220,Registered,,NA,NA,0
Westmoreland,230,Registered,,NA,NA,0
Westmoreland,240,Registered,,NA,NA,0
Westmoreland,250,Registered,,NA,NA,0
Westmoreland,260,Registered,,NA,NA,0
Westmoreland,270,Registered,,NA,NA,0
Westmoreland,280,Registered,,NA,NA,0
Westmoreland,290,Registered,,NA,NA,0
Westmoreland,300,Registered,,NA,NA,0
Westmoreland,310,Registered,,NA,NA,0
Westmoreland,320,Registered,,NA,NA,0
Westmoreland,330,Registered,,NA,NA,0
Westmoreland,340,Registered,,NA,NA,0
Westmoreland,350,Registered,,NA,NA,0
Westmoreland,360,Registered,,NA,NA,0
Westmoreland,370,Registered,,NA,NA,0
Westmoreland,380,Registered,,NA,NA,0
Westmoreland,390,Registered,,NA,NA,0
Westmoreland,400,Registered,,NA,NA,0
Westmoreland,410,Registered,,NA,NA,0
Westmoreland,420,Registered,,NA,NA,0
Westmoreland,430,Registered,,NA,NA,0
Westmoreland,440,Registered,,NA,NA,0
Westmoreland,450,Registered,,NA,NA,0
Westmoreland,460,Registered,,NA,NA,0
Westmoreland,470,Registered,,NA,NA,0
Westmoreland,480,Registered,,NA,NA,0
Westmoreland,490,Registered,,NA,NA,0
Westmoreland,500,Registered,,NA,NA,0
Westmoreland,510,Registered,,NA,NA,0
Westmoreland,520,Registered,,NA,NA,0
Westmoreland,530,Registered,,NA,NA,0
Westmoreland,540,Registered,,NA,NA,0
Westmoreland,550,Registered,,NA,NA,0
Westmoreland,560,Registered,,NA,NA,0
Westmoreland,570,Registered,,NA,NA,0
Westmoreland,580,Registered,,NA,NA,0
Westmoreland,590,Registered,,NA,NA,0
Westmoreland,600,Registered,,NA,NA,0
Westmoreland,610,Registered,,NA,NA,0
Westmoreland,620,Registered,,NA,NA,0
Westmoreland,630,Registered,,NA,NA,0
Westmoreland,640,Registered,,NA,NA,0
Westmoreland,650,Registered,,NA,NA,0
Westmoreland,660,Registered,,NA,NA,0
Westmoreland,670,Registered,,NA,NA,0
Westmoreland,680,Registered,,NA,NA,0
Westmoreland,690,Registered,,NA,NA,0
Westmoreland,700,Registered,,NA,NA,0
Westmoreland,710,Registered,,NA,NA,0
Westmoreland,720,Registered,,NA,NA,0
Westmoreland,730,Registered,,NA,NA,0
Westmoreland,740,Registered,,NA,NA,0
Westmoreland,750,Registered,,NA,NA,0
Westmoreland,760,Registered,,NA,NA,0
Westmoreland,770,Registered,,NA,NA,0
Westmoreland,780,Registered,,NA,NA,0
Westmoreland,790,Registered,,NA,NA,0
Westmoreland,800,Registered,,NA,NA,0
Westmoreland,810,Registered,,NA,NA,0
Westmoreland,820,Registered,,NA,NA,0
Westmoreland,830,Registered,,NA,NA,0
Westmoreland,840,Registered,,NA,NA,0
Westmoreland,850,Registered,,NA,NA,0
Westmoreland,860,Registered,,NA,NA,0
Westmoreland,870,Registered,,NA,NA,0
Westmoreland,880,Registered,,NA,NA,0
Westmoreland,890,Registered,,NA,NA,0
Westmoreland,900,Registered,,NA,NA,0
Westmoreland,910,Registered,,NA,NA,0
Westmoreland,920,Registered,,NA,NA,0
Westmoreland,930,Registered,,NA,NA,0
Westmoreland,940,Registered,,NA,NA,0
Westmoreland,950,Registered,,NA,NA,0
Westmoreland,960,Registered,,NA,NA,0
Westmoreland,970,Registered,,NA,NA,0
Westmoreland,980,Registered,,NA,NA,0
Westmoreland,990,Registered,,NA,NA,0
Westmoreland,1000,Registered,,NA,NA,0
Westmoreland,1010,Registered,,NA,NA,0
Westmoreland,1020,Registered,,NA,NA,0
Westmoreland,1030,Registered,,NA,NA,0
Westmoreland,1040,Registered,,NA,NA,0
Westmoreland,1050,Registered,,NA,NA,0
Westmoreland,1060,Registered,,NA,NA,0
Westmoreland,1070,Registered,,NA,NA,0
Westmoreland,1080,Registered,,NA,NA,0
Westmoreland,1090,Registered,,NA,NA,0
Westmoreland,1100,Registered,,NA,NA,0
Westmoreland,1110,Registered,,NA,NA,0
Westmoreland,1120,Registered,,NA,NA,0
Westmoreland,1130,Registered,,NA,NA,0
Westmoreland,1140,Registered,,NA,NA,0
Westmoreland,1150,Registered,,NA,NA,0
Westmoreland,1160,Registered,,NA,NA,0
Westmoreland,1170,Registered,,NA,NA,0
Westmoreland,1180,Registered,,NA,NA,0
Westmoreland,1190,Registered,,NA,NA,0
Westmoreland,1200,Registered,,NA,NA,0
Westmoreland,1210,Registered,,NA,NA,0
Westmoreland,1220,Registered,,NA,NA,0
Westmoreland,1230,Registered,,NA,NA,0
Westmoreland,1240,Registered,,NA,NA,0
Westmoreland,1250,Registered,,NA,NA,0
Westmoreland,1260,Registered,,NA,NA,0
Westmoreland,1270,Registered,,NA,NA,0
Westmoreland,1280,Registered,,NA,NA,0
Westmoreland,1290,Registered,,NA,NA,0
Westmoreland,1300,Registered,,NA,NA,0
Westmoreland,1310,Registered,,NA,NA,0
Westmoreland,1320,Registered,,NA,NA,0
Westmoreland,1330,Registered,,NA,NA,0
Westmoreland,1340,Registered,,NA,NA,0
Westmoreland,1350,Registered,,NA,NA,0
Westmoreland,1360,Registered,,NA,NA,0
Westmoreland,1370,Registered,,NA,NA,0
Westmoreland,1380,Registered,,NA,NA,0
Westmoreland,1390,Registered,,NA,NA,0
Westmoreland,1400,Registered,,NA,NA,0
Westmoreland,1410,Registered,,NA,NA,0
Westmoreland,1420,Registered,,NA,NA,0
Westmoreland,1430,Registered,,NA,NA,0
Westmoreland,1440,Registered,,NA,NA,0
Westmoreland,1450,Registered,,NA,NA,0
Westmoreland,1460,Registered,,NA,NA,0
Westmoreland,1470,Registered,,NA,NA,0
Westmoreland,1480,Registered,,NA,NA,0
Westmoreland,1490,Registered,,NA,NA,0
Westmoreland,1500,Registered,,NA,NA,0
Westmoreland,1510,Registered,,NA,NA,0
Westmoreland,1520,Registered,,NA,NA,0
Westmoreland,1530,Registered,,NA,NA,0
Westmoreland,1540,Registered,,NA,NA,0
Westmoreland,1550,Registered,,NA,NA,0
Westmoreland,1560,Registered,,NA,NA,0
Westmoreland,1570,Registered,,NA,NA,0
Westmoreland,1580,Registered,,NA,NA,0
Westmoreland,1590,Registered,,NA,NA,0
Westmoreland,1600,Registered,,NA,NA,0
Westmoreland,1610,Registered,,NA,NA,0
Westmoreland,1620,Registered,,NA,NA,0
Westmoreland,1630,Registered,,NA,NA,0
Westmoreland,1640,Registered,,NA,NA,0
Westmoreland,1650,Registered,,NA,NA,0
Westmoreland,1660,Registered,,NA,NA,0
Westmoreland,1670,Registered,,NA,NA,0
Westmoreland,1680,Registered,,NA,NA,0
Westmoreland,1690,Registered,,NA,NA,0
Westmoreland,1700,Registered,,NA,NA,0
Westmoreland,1710,Registered,,NA,NA,0
Westmoreland,1720,Registered,,NA,NA,0
Westmoreland,1730,Registered,,NA,NA,0
Westmoreland,1740,Registered,,NA,NA,0
Westmoreland,1750,Registered,,NA,NA,0
Westmoreland,1760,Registered,,NA,NA,0
Westmoreland,1770,Registered,,NA,NA,0
Westmoreland,1780,Registered,,NA,NA,0
Westmoreland,1790,Registered,,NA,NA,0
Westmoreland,1800,Registered,,NA,NA,0
Westmoreland,1810,Registered,,NA,NA,0
Westmoreland,1820,Registered,,NA,NA,0
Westmoreland,1830,Registered,,NA,NA,0
Westmoreland,1840,Registered,,NA,NA,0
Westmoreland,1850,Registered,,NA,NA,0
Westmoreland,1860,Registered,,NA,NA,0
Westmoreland,1870,Registered,,NA,NA,0
Westmoreland,1880,Registered,,NA,NA,0
Westmoreland,1890,Registered,,NA,NA,0
Westmoreland,1900,Registered,,NA,NA,0
Westmoreland,1910,Registered,,NA,NA,0
Westmoreland,1920,Registered,,NA,NA,0
Westmoreland,1930,Registered,,NA,NA,0
Westmoreland,1935,Registered,,NA,NA,0
Westmoreland,1955,Registered,,NA,NA,0
Westmoreland,1960,Registered,,NA,NA,0
Westmoreland,1965,Registered,,NA,NA,0
Westmoreland,1995,Registered,,NA,NA,0
Westmoreland,2005,Registered,,NA,NA,0
Westmoreland,2010,Registered,,NA,NA,0
Westmoreland,2020,Registered,,NA,NA,0
Westmoreland,2030,Registered,,NA,NA,0
Westmoreland,2035,Registered,,NA,NA,0
Westmoreland,2040,Registered,,NA,NA,0
Westmoreland,2050,Registered,,NA,NA,0
Westmoreland,2060,Registered,,NA,NA,0
Westmoreland,2075,Registered,,NA,NA,0
Westmoreland,2080,Registered,,NA,NA,0
Westmoreland,2095,Registered,,NA,NA,0
Westmoreland,2100,Registered,,NA,NA,0
Westmoreland,2110,Registered,,NA,NA,0
Westmoreland,2125,Registered,,NA,NA,0
Westmoreland,2140,Registered,,NA,NA,0
Westmoreland,2150,Registered,,NA,NA,0
Westmoreland,2160,Registered,,NA,NA,0
Westmoreland,2170,Registered,,NA,NA,0
Westmoreland,2180,Registered,,NA,NA,0
Westmoreland,2190,Registered,,NA,NA,0
Westmoreland,2200,Registered,,NA,NA,0
Westmoreland,2210,Registered,,NA,NA,0
Westmoreland,2220,Registered,,NA,NA,0
Westmoreland,2230,Registered,,NA,NA,0
Westmoreland,2240,Registered,,NA,NA,0
Westmoreland,2250,Registered,,NA,NA,0
Westmoreland,2260,Registered,,NA,NA,0
Westmoreland,2280,Registered,,NA,NA,0
Westmoreland,2290,Registered,,NA,NA,0
Westmoreland,2295,Registered,,NA,NA,0
Westmoreland,2300,Registered,,NA,NA,0
Westmoreland,2310,Registered,,NA,NA,0
Westmoreland,2320,Registered,,NA,NA,0
Westmoreland,2330,Registered,,NA,NA,0
Westmoreland,2340,Registered,,NA,NA,0
Westmoreland,2350,Registered,,NA,NA,0
Westmoreland,2360,Registered,,NA,NA,0
Westmoreland,2370,Registered,,NA,NA,0
Westmoreland,2380,Registered,,NA,NA,0
Westmoreland,2390,Registered,,NA,NA,0
Westmoreland,2400,Registered,,NA,NA,0
Westmoreland,2410,Registered,,NA,NA,0
Westmoreland,2420,Registered,,NA,NA,0
Westmoreland,2430,Registered,,NA,NA,0
Westmoreland,2440,Registered,,NA,NA,0
Westmoreland,2450,Registered,,NA,NA,0
Westmoreland,2460,Registered,,NA,NA,0
Westmoreland,2470,Registered,,NA,NA,0
Westmoreland,2480,Registered,,NA,NA,0
Westmoreland,2490,Registered,,NA,NA,0
Westmoreland,2500,Registered,,NA,NA,0
Westmoreland,2510,Registered,,NA,NA,0
Westmoreland,2520,Registered,,NA,NA,0
Westmoreland,2530,Registered,,NA,NA,0
Westmoreland,2540,Registered,,NA,NA,0
Westmoreland,2550,Registered,,NA,NA,0
Westmoreland,2560,Registered,,NA,NA,0
Westmoreland,2570,Registered,,NA,NA,0
Westmoreland,2580,Registered,,NA,NA,0
Westmoreland,2590,Registered,,NA,NA,0
Westmoreland,2600,Registered,,NA,NA,0
